Spring 2010,Coll of Computer & Info Sci,Theory of Computation,4,4,William,Clinger,31269,CS3800,60,43,
Spring 2010,Coll of Computer & Info Sci,Logic and Computation,4,4,Pete,Manolios,30280,CS2800,68,52,
Spring 2010,Coll of Computer & Info Sci,Fundamentals of Computer Sci 2,4,4,Viera,Proulx,30879,CS2510,68,35,
Spring 2010,Coll of Computer & Info Sci,Master's Project,4,4,Peter,Desnoyers,35964,CS8674,10,4,
Spring 2010,Bouve College of Hlth Sciences,Hlth Inf Capstone Project,3,3,Daniel,Feinberg,35824,HINF7701,25,5,
Spring 2010,Coll of Computer & Info Sci,Senior Seminar,1,1,Raoul,Smith,31228,CS4000,50,16,
Spring 2010,Coll of Computer & Info Sci,Dissertation Continuation,0,0,Guevara,Noubir,35819,CS9996,5,4,
Spring 2010,Coll of Computer & Info Sci,Network Security,4,4,Guevara,Noubir,32760,CS6740,34,32,
Spring 2010,Coll of Computer & Info Sci,Compilers,4,4,Olin,Shivers,34674,CS6410,40,14,
Spring 2010,Coll of Computer & Info Sci,Dissertation,2,4,Mitchell,Wand,36089,CS9990,5,1,
Spring 2010,Coll of Computer & Info Sci,Capstone Project,4,4,Michael,Higgins,32762,IA7900,40,11,
Spring 2010,Coll of Computer & Info Sci,Systems & Networks,4,4,John,Casey,31229,CS3600,60,51,
Spring 2010,Coll of Computer & Info Sci,Dissertation,2,4,Javed,Aslam,35885,CS9990,5,2,
Spring 2010,Coll of Computer & Info Sci,Readings,2,4,Marsette,Vona,36064,CS8982,5,1,
Spring 2010,Coll of Computer & Info Sci,CS & Its Applications,4,4,Peter,Douglass,34592,CS1100,45,47,
Spring 2010,Coll of Computer & Info Sci,Algorithms,4,4,Virgiliu,Pavlu,34035,CS5800,40,31,
Spring 2010,Coll of Computer & Info Sci,Logic and Computation,4,4,Pete,Manolios,30279,CS2800,68,43,
Spring 2010,Coll of Computer & Info Sci,Lab for CS 2510,1,1,Viera,Proulx,30838,CS2511,38,30,
Spring 2010,Coll of Computer & Info Sci,Found of Information Assurance,4,4,Richard,Moore,34668,IA5010,40,14,
Spring 2010,Coll of Computer & Info Sci,CS & Its Applications,4,4,Jeffrey,Satterley,34594,CS1100,45,48,
Spring 2010,Coll of Computer & Info Sci,Senior Seminar,1,1,Raoul,Smith,31227,CS4000,50,27,
Spring 2010,Coll of Computer & Info Sci,Grad Co-op Seminar,0,0,Melvin,Simms,35570,CS6949,40,14,
Spring 2010,Coll of Computer & Info Sci,Research,2,4,Kenneth,Baclawski,36061,CS8984,0,0,
Spring 2010,Coll of Computer & Info Sci,Master's Project,4,4,Kenneth,Baclawski,36093,CS8674,5,2,
Spring 2010,Coll of Computer & Info Sci,Applied Cryptography,4,4,,,34669,IA5120,40,0,
Spring 2010,Coll of Computer & Info Sci,Dissertation Continuation,0,0,Olin,Shivers,35776,CS9996,1,1,
Spring 2010,Coll of Computer & Info Sci,Lab for CS 2800,1,1,Pete,Manolios,30020,CS2801,19,10,
Spring 2010,Coll of Computer & Info Sci,Dissertation Continuation,0,0,Mitchell,Wand,35704,CS9996,5,1,
Spring 2010,Coll of Computer & Info Sci,Principles of Programming Lang,4,4,Eliyahu,Barzilay,33404,CS5400,34,4,
Spring 2010,Coll of Computer & Info Sci,Fundamentals of Computer Sci 2,4,4,Viera,Proulx,30878,CS2510,68,55,
Spring 2010,Coll of Computer & Info Sci,Readings,2,4,Gene,Cooperman,36032,CS8982,5,1,
Spring 2010,Coll of Computer & Info Sci,Spec Topics Networks,4,4,Alan,Mislove,34672,CS7780,40,7,
Spring 2010,Coll of Computer & Info Sci,Data Mining Techniques,4,4,Mirek,Riedewald,34670,CS6220,40,28,
Spring 2010,Coll of Computer & Info Sci,Discrete Structures,4,4,Peter,Golbus,31275,CS1800,45,25,
Spring 2010,Coll of Computer & Info Sci,Dissertation,2,4,Karl,Lieberherr,36060,CS9990,5,1,
Spring 2010,Coll of Computer & Info Sci,Comp/Info Science Overview 2,1,1,Aileen,Kent Yates,31273,CS1210,60,45,
Spring 2010,Coll of Computer & Info Sci,Dissertation,2,4,Riccardo,Pucella,36100,CS9990,5,1,
Spring 2010,Coll of Computer & Info Sci,Readings,2,4,Leonard,Wisniewski,35941,CS8982,0,0,
Spring 2010,Coll of Computer & Info Sci,Cyberspace Tech & Applications,3,3,Leonard,Wisniewski,35089,IA5001,40,15,
Spring 2010,Coll of Computer & Info Sci,Directed Study,2,4,Richard,Rasala,35533,CS5976,5,5,
Spring 2010,Coll of Computer & Info Sci,Lab for CS 2510,1,1,Viera,Proulx,30839,CS2511,38,25,
Spring 2010,Coll of Computer & Info Sci,Dissertation,2,4,Peter,Desnoyers,35965,CS9990,0,1,
Spring 2010,Coll of Computer & Info Sci,Readings,2,4,Peter,Desnoyers,35966,CS8982,10,4,
Spring 2010,Coll of Computer & Info Sci,Dissertation Continuation,0,0,Matthias,Felleisen,35535,CS9996,0,2,
Spring 2010,Coll of Computer & Info Sci,Readings,2,4,Ravi,Sundaram,36055,CS8982,5,1,
Spring 2010,Coll of Computer & Info Sci,Master's Project,4,4,Guevara,Noubir,35696,CS8674,1,1,
Spring 2010,Coll of Computer & Info Sci,Software Development,4,4,William,Clinger,31224,CS4500,60,30,
Spring 2010,Coll of Computer & Info Sci,Algorithms & Data,4,4,Karl,Lieberherr,31223,CS4800,60,17,
Spring 2010,Coll of Computer & Info Sci,Research,2,4,Timothy,Bickmore,36079,CS8984,5,1,
Spring 2010,Coll of Computer & Info Sci,Research,2,4,Gene,Cooperman,36026,CS8984,10,2,
